1.872014981770160347e+01,1.139728366847067598e+01,4.735586394930179210e+01
1.784363382377696183e+01,7.703505723859871424e+00,4.783402691095172088e+01
1.670800932237095182e+01,4.225001277865477078e+00,4.759071123685366445e+01
1.536620013589992695e+01,1.113038927834127723e+00,4.675784264072222385e+01
1.387755824901234014e+01,-1.542311393382102880e+00,4.549306198765749798e+01
1.230145406417741150e+01,-3.709690633083674527e+00,4.395366197362563554e+01
1.069220648187717515e+01,-5.404654015300325298e+00,4.227770860475114034e+01
9.095844526701982957e+00,-6.674056772329123532e+00,4.057411120973868179e+01
7.548659178920972934e+00,-7.581101714533843960e+00,3.892045813541934507e+01
6.077173778508026203e+00,-8.193583040916470495e+00,3.736603919945836338e+01
4.699045710294355693e+00,-8.576057839000460703e+00,3.593741153103017893e+01
3.424451539202349792e+00,-8.785531884086511312e+00,3.464452617535471290e+01
2.257616650567622063e+00,-8.869756412179535587e+00,3.348624391863569372e+01
1.198273734785487044e+00,-8.867196851197860497e+00,3.245474023512883122e+01
2.429362210801292998e-01,-8.807911524324072872e+00,3.153872686470245768e+01
-6.140548679850705849e-01,-8.714813698061526281e+00,3.072563854519955484e+01
-1.379708673026617038e+00,-8.604996166594435891e+00,3.000300975187204600e+01
-2.061762277250683173e+00,-8.490949228416150518e+00,2.935926509310817778e+01
-2.668225292849422114e+00,-8.381600893804835195e+00,2.878411106550347398e+01
-3.207057436092437097e+00,-8.283164776792231621e+00,2.826867222605908125e+01
-3.685948690757638424e+00,-8.199809849085085034e+00,2.780547376100556534e+01
-4.112176540366234256e+00,-8.134178012375882005e+00,2.738833952350580958e+01
-4.492519813552794616e+00,-8.087777835800787685e+00,2.701225020136053345e+01
-4.833213272100781666e+00,-8.061280601805377088e+00,2.667318893810570657e+01
-5.139930916523758775e+00,-8.054740692450389261e+00,2.636799016159741171e+01
-5.417788909077998483e+00,-8.067758316853659295e+00,2.609420002772910152e+01
-5.671361452167525741e+00,-8.099598631258661641e+00,2.584995202010408377e+01
-5.904704935402842914e+00,-8.149277600810084010e+00,2.563385827041251019e+01
-6.121386587097815912e+00,-8.215623240874691646e+00,2.544491597502284819e+01
-6.324515327561191391e+00,-8.297318146770976455e+00,2.528242705086461228e+01
-6.516773024261224734e+00,-8.392928056117916924e+00,2.514592904247059124e+01
-6.700444957431295201e+00,-8.500920141055969381e+00,2.503513520615984334e+01
-6.877448763306219348e+00,-8.619673812151638970e+00,2.494988183089648714e+01
-7.049361374112329770e+00,-8.747486415326047648e+00,2.489008104085263540e+01
-7.217443765476286188e+00,-8.882575749846912672e+00,2.485567759843717539e+01
-7.382663509558571313e+00,-9.023081022730339740e+00,2.484660853987523765e+01
-7.545715261808470409e+00,-9.167063771194937871e+00,2.486276472989522546e+01
-7.707039411945027396e+00,-9.312509915739369148e+00,2.490395382495843535e+01
-7.866839300288019921e+00,-9.457334505851342499e+00,2.496986418224438253e+01
-8.025097392485895043e+00,-9.599389878964059264e+00,2.506002997775978969e+01
-8.181590908881835489e+00,-9.736478428735576784e+00,2.517379771066344318e+01
-8.335907433138885381e+00,-9.866370710292876822e+00,2.531029481309999341e+01
-8.487461043080356760e+00,-9.986829481384310370e+00,2.546840127130077747e+01
-8.635509496899274495e+00,-1.009563998687096564e+01,2.564672545255669789e+01
-8.779172983238582972e+00,-1.019064644075208115e+01,2.584358557582869409e+01
-8.917454749070980569e+00,-1.026979429145629297e+01,2.605699799741799438e+01
-9.049264213197131923e+00,-1.033117739490475095e+01,2.628467462016930867e+01
-9.173442386432059337e+00,-1.037308853207911064e+01,2.652403000767833419e+01
-9.288789839221236022e+00,-1.039407163143597046e+01,2.677219981853767905e+01
-9.394096960645075711e+00,-1.039297325312141673e+01,2.702607129496542271e+01
-9.488176140107853485e+00,-1.036899089123208206e+01,2.728232603469066575e+01
-9.569895022478947411e+00,-1.032171395300821892e+01,2.753749463463016056e+01
-9.638210319230800849e+00,-1.025115732955741699e+01,2.778802165364196242e+01
-9.692200892701883674e+00,-1.015778159190623775e+01,2.803033951547504898e+01
-9.731099000881847871e+00,-1.004250001998555497e+01,2.826094797118127033e+01
-9.754318471042218164e+00,-9.906669772558123199e+00,2.847649620814734206e+01
-9.761478601909725938e+00,-9.752067077922610849e+00,2.867386351863636662e+01
-9.752422648597026011e+00,-9.580846659014596867e+00,2.885023484756359835e+01
-9.727229953788327776e+00,-9.395486984050958057e+00,2.900316714777921590e+01
-9.686221191531245722e+00,-9.198723646083822203e+00,2.913064376082295936e+01
-9.629956258311645811e+00,-8.993474198716334911e+00,2.923111372457199764e+01
-9.559224996196391544e+00,-8.782758203101096228e+00,2.930351482948627151e+01
-9.475031091152198215e+00,-8.569616510700456047e+00,2.934727966310284941e+01
-9.378569966038382333e+00,-8.357033744521981333e+00,2.936232530578642397e+01
-9.271201690140603802e+00,-8.147867519606540654e+00,2.934902813465025417e+01
-9.154420181540535495e+00,-7.944787311587306000e+00,2.930818607357432981e+01
-9.029820079328993998e+00,-7.750225078107524368e+00,2.924097114675176812e+01
-8.899062687010607320e+00,-7.566338802180601952e+00,2.914887547581253457e+01
-8.763842329111078300e+00,-7.394989268906311253e+00,2.903365388777038802e+01
-8.625854321487716803e+00,-7.237729556709673773e+00,2.889726608062164459e+01
-8.486765563277176128e+00,-7.095806058188239618e+00,2.874182091404180284e+01
-8.348188497807559116e+00,-6.970169415619973385e+00,2.856952480704974917e+01
-8.211659026801239492e+00,-6.861493315246481650e+00,2.838263586600562505e+01
-8.078618580511259140e+00,-6.770199156059677037e+00,2.818342449571522934e+01
-7.950400457820950173e+00,-6.696484492921398690e+00,2.797414101728341862e+01
-7.828220272933449131e+00,-6.640353382228767032e+00,2.775699020507181203e+01
-7.713170224660262697e+00,-6.601646970868896069e+00,2.753411239717903314e+01
-7.606216777152705610e+00,-6.580072963157426180e+00,2.730757054499234115e+01
-7.508201273107763640e+00,-6.575232903034437193e+00,2.707934244394636636e+01
-7.419842923275483670e+00,-6.586646426270927890e+00,2.685131723763674216e+01
-7.341743677685212965e+00,-6.613772116074330576e+00,2.662529541566293645e+01
-7.274394431433981012e+00,-6.656024565156720030e+00,2.640299141180669196e+01
-7.218182081891714397e+00,-6.712787578914682030e+00,2.618603803264822361e+01
-7.173396978113563804e+00,-6.783423580415198550e+00,2.597599202057837431e+01
-7.140240373656017603e+00,-6.867279388350737257e+00,2.577434014658829398e+01
-7.118831570189145808e+00,-6.963688627927716368e+00,2.558250529212174840e+01
-7.109214452821174923e+00,-7.071971056885652196e+00,2.540185206935097995e+01
-7.111363187098383776e+00,-7.191429126362387514e+00,2.523369154300614170e+01
-7.125186958668723314e+00,-7.321342164145021592e+00,2.507928476743781943e+01
-7.150533575704506539e+00,-7.460958512123604613e+00,2.493984476354109958e+01
-7.187191932752289958e+00,-7.609486005878451031e+00,2.481653671644981074e+01
-7.234893236095663482e+00,-7.766081186782143320e+00,2.471047606297370081e+01
-7.293311047999756269e+00,-7.929837662537912557e+00,2.462272428837788851e+01
-7.362060217432475184e+00,-8.099774061665504732e+00,2.455428219972589687e+01
-7.440694743795922328e+00,-8.274822075878816463e+00,2.450608047319688509e+01
-7.528704729531816575e+00,-8.453815101806481991e+00,2.447896733164097682e+01
-7.625512618208361459e+00,-8.635478127998103659e+00,2.447369327222653723e+01
-7.730468898563426450e+00,-8.818419499026417085e+00,2.449089281990016786e+01
-7.842847552130621125e+00,-9.001125278719502631e+00,2.453106337789851210e+01
-7.961841545146081778e+00,-9.181957006927092380e+00,2.459454137133461060e+01
-8.086558780796172741e+00,-9.359153739537326544e+00,2.468147625917632482e+01
-8.216018793233192952e+00,-9.530839084845663223e+00,2.479180259124863994e+01
-8.349150802700235019e+00,-9.695034169924584333e+00,2.492521160551197568e+01
-8.484793385750736050e+00,-9.849677094841311487e+00,2.508112256701903320e+01
-8.621696480644612137e+00,-9.992649682398102584e+00,2.525865595046442991e+01
-8.758526028554864951e+00,-1.012181137075362258e+01,2.545660977491806776e+01
-8.893871791622810719e+00,-1.023504096414120568e+01,2.567344036219320458e+01
-9.026258743460312317e+00,-1.033028476194516010e+01,2.590725062470638562e+01
-9.154162271979474852e+00,-1.040561133194080057e+01,2.615578632544198356e+01
-9.276027262787048144e+00,-1.045926972773889752e+01,2.641644372706203825e+01
-9.390291235526071034e+00,-1.048975167261083463e+01,2.668628850303736044e+01
-9.495411045061361577e+00,-1.049585195089820644e+01,2.696208883210658058e+01
-9.589892740335745458e+00,-1.047672649360230501e+01,2.724036180260928575e+01
-9.672323780535425186e+00,-1.043194341305704143e+01,2.751743362955095051e+01
-9.741406599216723805e+00,-1.036152410937182466e+01,2.778951213047573532e+01
-9.795992263319702076e+00,-1.026597110763538545e+01,2.805276947406512278e+01
-9.835112819538970541e+00,-1.014627992431623404e+01,2.830343214440311783e+01
-9.858010850423388760e+00,-1.000393309500135786e+01,2.853787422826222908e+01
-9.864164733484910741e+00,-9.840875444743286238e+00,2.875270970162055661e+01
-9.853308273434642217e+00,-9.659470969836906562e+00,2.894487919000439291e+01
-9.825443402217295841e+00,-9.462443042750040334e+00,2.911172620025082480e+01
-9.780845544766679112e+00,-9.252800447332528933e+00,2.925106038374280715e+01
-9.720060630551305536e+00,-9.033753171518087655e+00,2.936120283007863208e+01
-9.643894240604657497e+00,-8.808622402399935325e+00,2.944101302883533222e+01
-9.553393016639388335e+00,-8.580749400147274386e+00,2.948989592239938062e+01
-9.449819377815513732e+00,-8.353407989517718235e+00,2.950779015420760842e+01
-9.334620621119389838e+00,-8.129724813352849466e+00,2.949513907667638080e+01
-9.209393912349685962e+00,-7.912610796049379225e+00,2.945284736992552155e+01
-9.075848723649508898e+00,-7.704706248138443847e+00,2.938222662621528158e+01
-8.935768342626030147e+00,-7.508340963075953667e+00,2.928493363434500552e+01
-8.790971987400888921e+00,-7.325509595625492310e+00,2.916290508373703361e+01
-8.643278899567819806e+00,-7.157861646343961048e+00,2.901829213198930546e+01
-8.494475554701235609e+00,-7.006704590958019452e+00,2.885339779829950402e+01
-8.346286830395985845e+00,-6.873018194105815937e+00,2.867061944789648464e+01
-8.200351757699788635e+00,-6.757477574354583183e+00,2.847239815348057945e+01
-8.058204071372346178e+00,-6.660482668859226685e+00,2.826117574074994820e+01
-7.921257642597648641e+00,-6.582191656282906145e+00,2.803936000974920972e+01
-7.790796575116432088e+00,-6.522556188271719790e+00,2.780929794326108606e+01
-7.667969608854991570e+00,-6.481356548305210907e+00,2.757325640827826163e+01
-7.553788334607816068e+00,-6.458235216772908238e+00,2.733340955331447475e+01
-7.449128661282807151e+00,-6.452727699710004039e+00,2.709183198071010068e+01
-7.354734859597017227e+00,-6.464289641260060115e+00,2.685049658161856811e+01
-7.271225667288864436e+00,-6.492320050255732333e+00,2.661127620341606104e+01
-7.199101788618874842e+00,-6.536180038660529767e+00,2.637594804041966867e+01
-7.138754250976933058e+00,-6.595207174520163029e+00,2.614619992118295499e+01
-7.090473111052163269e+00,-6.668725548286619897e+00,2.592363774347077054e+01
-7.054456111471816726e+00,-6.756051797290534289e+00,2.570979337225254113e+01
-7.030816894156345143e+00,-6.856497368741523601e+00,2.550613244380412681e+01
-7.019592480731162709e+00,-6.969367377659562379e+00,2.531406158069290768e+01
-7.020749759718413863e+00,-7.093956415764430368e+00,2.513493457597698111e+01
-7.034190878630678156e+00,-7.229541775298638839e+00,2.497005729492203940e+01
-7.059757334473313328e+00,-7.375374360576050670e+00,2.482069084532677650e+01
-7.097232694639706629e+00,-7.530667769611578244e+00,2.468805276840433649e+01
-7.146343997005817350e+00,-7.694585929362780519e+00,2.457331603145164323e+01
-7.206761754898885819e+00,-7.866229692504718152e+00,2.447760547731261482e+01
-7.278098643376267773e+00,-8.044622859536197268e+00,2.440199153289783496e+01
-7.359907009294093250e+00,-8.228698128418676205e+00,2.434748094648652739e+01
-7.451675277745008152e+00,-8.417283531116456885e+00,2.431500434672658173e+01
-7.552823443302723483e+00,-8.609089935172027808e+00,2.430540046664716414e+01
-7.662697915864624676e+00,-8.802700395529843291e+00,2.431939697640829934e+01
-7.780565947796883819e+00,-8.996562093622491929e+00,2.435758796400400428e+01
-7.905609961093056803e+00,-9.188981689071088255e+00,2.442040814208766975e+01
-8.036922220317146426e+00,-9.378125150449807990e+00,2.450810425215126998e+01
-8.173500226217322862e+00,-9.562022895304831849e+00,2.462070417166452430e+01
-8.314243295821549751e+00,-9.738581250134883405e+00,2.475798432400911153e+01
-8.457951029807828647e+00,-9.905601220848037514e+00,2.491943723002537681e+01
-8.603323906203890203e+00,-1.006080506645889017e+01,2.510423932612406972e+01
-8.748966911925514012e+00,-1.020187150652627217e+01,2.531122217774100136e+01
-8.893396510257801424e+00,-1.032647944537831286e+01,2.553884810477061151e+01
-9.035051537686170420e+00,-1.043236001807189695e+01,2.578519278012214855e+01
-9.172308405500984918e+00,-1.051735609331830013e+01,2.604793712137471928e+01
-9.303500764466264172e+00,-1.057948763427684824e+01,2.632437056913256512e+01
-9.426943782205464473e+00,-1.061702078080162437e+01,2.661140789585023825e+01
-9.540962696082182504e+00,-1.062853773899090370e+01,2.690562100359875686e+01
-9.643925225137211399e+00,-1.061300401830629703e+01,2.720328661425888583e+01
-9.734277007613075128e+00,-1.056982918354289325e+01,2.750044985550932708e+01
-9.810578979104787933e+00,-1.049891706979933659e+01,2.779300266936171582e+01
-9.871545290687253171e+00,-1.040070153310467838e+01,2.807677477716864800e+01
-9.916080191307340641e+00,-1.027616445963100666e+01,2.834763394518226676e+01
-9.943312142740643012e+00,-1.012683344935627616e+01,2.860159117413271446e+01
-9.952623437157722464e+00,-9.954757923334923930e+00,2.883490579584973901e+01
-9.943673662491992360e+00,-9.762463711454072879e+00,2.904418508272814137e+01
-9.916415645074870611e+00,-9.552887760854371635e+00,2.922647305865639566e+01
-9.871102809016953472e+00,-9.329296001329032251e+00,2.937932377663570094e+01
-9.808287378839438020e+00,-9.095188677280496847e+00,2.950085528812230606e+01
-9.728809343160085277e+00,-8.854198304630097383e+00,2.958978186598949378e+01
-9.633776627412963478e+00,-8.609985863143759133e+00,2.964542354438968630e+01
-9.524537414213652298e+00,-8.366140750856164487e+00,2.966769359798640693e+01
-9.402645964084097585e+00,-8.126089552957024509e+00,2.965706598854127662e+01
-9.269823621855532991e+00,-7.893017621235089543e+00,2.961452609310222073e+01
-9.127916769417575793e+00,-7.669806553089675738e+00,2.954150844092711736e+01
-8.978853712319297742e+00,-7.458989037858424709e+00,2.943982622638605662e+01
-8.824602221397991997e+00,-7.262721502244394500e+00,2.931159675892580907e+01
-8.667129332149571042e+00,-7.082773669142242490e+00,2.915916696751870063e+01
-8.508364732031392208e+00,-6.920533321968595608e+00,2.898504243810755909e+01
-8.350168731108686515e+00,-6.777023840625306050e+00,2.879182268489559959e+01
-8.194305448879607212e+00,-6.652931738537320783e+00,2.858214449829369741e+01
-8.042421541847255995e+00,-6.548641318624937924e+00,2.835863445294687324e+01
-7.896030483773021302e+00,-6.464273634424944071e+00,2.812387093324917586e+01
-7.756502148405806096e+00,-6.399727221440804747e+00,2.788035542344979589e+01
-7.625057287800574457e+00,-6.354718610305909010e+00,2.763049243724952930e+01
-7.502766250079898391e+00,-6.328820447184392961e+00,2.737657698413607932e+01
-7.390551331647764677e+00,-6.321496565825190928e+00,2.712078856181328135e+01
-7.289192025352500437e+00,-6.332132663652847882e+00,2.686519041430974397e+01
-7.199332480621659869e+00,-6.360062196698202719e+00,2.661173286517584557e+01
-7.121490460108281795e+00,-6.404587245763005754e+00,2.636225963843637743e+01
-7.056067174090084215e+00,-6.464994366493012734e+00,2.611851619763613286e+01
-7.003357477687242927e+00,-6.540565613859943284e+00,2.588215922649078138e+01
-6.963559913185945582e+00,-6.630585018594371327e+00,2.565476655922023141e+01
-6.936786179323541468e+00,-6.734340842226202106e+00,2.543784686590458932e+01
-6.923069790976041027e+00,-6.851124152513423660e+00,2.523284875274918804e+01
-6.922373556381271165e+00,-6.980223976398922225e+00,2.504116865454244589e+01
-6.934595757946771855e+00,-7.120919571129449288e+00,2.486415728235546752e+01
-6.959574904648233584e+00,-7.272470201989920113e+00,2.470312427667373001e+01
-6.997092922022339678e+00,-7.434102819844951249e+00,2.455934071859800838e+01
-7.046876794860963855e+00,-7.604998081607960536e+00,2.443403926510281465e+01
-7.108598669111737323e+00,-7.784275120693461503e+00,2.432841160817650206e+01
-7.181874445425417086e+00,-7.970975526877666972e+00,2.424360297602413894e+01
-7.266260958248896173e+00,-8.164047031086075989e+00,2.418070341337805829e+01
-7.361251893743894215e+00,-8.362327456799548031e+00,2.414073559423442106e+01
-7.466272572896274440e+00,-8.564529527773753870e+00,2.412463893179529251e+01
-7.580673909600124105e+00,-8.769227390257977817e+00,2.413324988902494539e+01
-7.703725715247937700e+00,-8.974845475607237333e+00,2.416727829794716698e+01
-7.834609829962269956e+00,-9.179650982516314173e+00,2.422728005477429392e+01
-7.972413236405758497e+00,-9.381750474938932882e+00,2.431362596502546580e+01
-8.116121966642948493e+00,-9.579092427132470888e+00,2.442646782321964949e+01
-8.264615988827664239e+00,-9.769476119868702568e+00,2.456570203655286022e+01
-8.416665834270069979e+00,-9.950568532117287646e+00,2.473093185539356043e+01
-8.570931666786002268e+00,-1.011992994995434181e+01,2.492143052657560176e+01
-8.725965146640316306e+00,-1.027504915816082587e+01,2.513610546909136190e+01
-8.880215161967029758e+00,-1.041338856402377111e+01,2.537346789446367978e+01
-9.032037612719644670e+00,-1.053243926266916120e+01,2.563160815176853902e+01
-9.179710067228549875e+00,-1.062978478340789934e+01,2.590818171005078341e+01
-9.321451398161880064e+00,-1.070317364512653491e+01,2.620040551811267804e+01
-9.455446804692119400e+00,-1.075059627099332893e+01,2.650507082135289494e+01
-9.579877877100381411e+00,-1.077036505893951990e+01,2.681857155661574765e+01
-9.692957428644742635e+00,-1.076119269960669023e+01,2.713695152913333075e+01
-9.792968170098419023e+00,-1.072226478234140323e+01,2.745596981779182499e+01
-9.878304174425052153e+00,-1.065330179037011327e+01,2.777118413725403911e+01
-9.947513575914875616e+00,-1.055460581761146877e+01,2.807804979146837354e+01
-9.999340742518471714e+00,-1.042708775671554378e+01,2.837203077316977939e+01
-1.003276593928826443e+01,-1.027227162409640648e+01,2.864871822708416715e+01
-1.004704043129730273e+01,-1.009227401856669815e+01,2.890395049588486742e+01
-1.004171507063469981e+01,-9.889758353965030224e+00,2.913392844158670059e+01
-1.001666063717655142e+01,-9.667865307224948523e+00,2.933531967361238912e+01
-9.972078616927484873e+00,-9.430122606604305346e+00,2.950534596728675041e+01
-9.908501440284039674e+00,-9.180339673180982984e+00,2.964184830635587531e+01
-9.826782437337952203e+00,-8.922491577682478692e+00,2.974332845070620834e+01
-9.728075180144850620e+00,-8.660600593023863425e+00,2.980896275096797154e+01
-9.613803845249927704e+00,-8.398620848026157049e+00,2.983859093773389759e+01
-9.485625735238604861e+00,-8.140332668818441419e+00,2.983268088491932346e+01
-9.345388026229651146e+00,-7.889251453320860641e+00,2.979227354498043212e+01
-9.195080802234894435e+00,-7.648554757124975900e+00,2.971891254361120005e+01
-9.036788594224525184e+00,-7.421029630060670179e+00,2.961456372491175415e+01
-8.872642525375029621e+00,-7.209040697462647529e+00,2.948152987355626919e+01
-8.704774943725483993e+00,-7.014518063291744099e+00,2.932236546741088645e+01
-8.535278095735929327e+00,-6.838962992943900865e+00,2.913979557187381175e+01
-8.366168026323418161e+00,-6.683468513193759897e+00,2.893664211232629313e+01
-8.199354460846752346e+00,-6.548751623262180743e+00,2.871575970013257262e+01
-8.036617041478322676e+00,-6.435193681556616419e+00,2.847998224793317945e+01
-7.879587928725614532e+00,-6.342885666701696401e+00,2.823208073667960250e+01
-7.729740481162744814e+00,-6.271675362332188364e+00,2.797473179768325835e+01
-7.588383490902163686e+00,-6.221213933965472620e+00,2.771049624783342580e+01
-7.456660288530001957e+00,-6.190999947303858164e+00,2.744180637650874743e+01
-7.335551938530079141e+00,-6.180419342534740679e+00,2.717096060682221648e+01
-7.225883696570916115e+00,-6.188780389915967461e+00,2.690012409105675317e+01
-7.128333906179868507e+00,-6.215343069227322381e+00,2.663133385044428536e+01
-7.043444572646631485e+00,-6.259342665127586081e+00,2.636650720535238790e+01
-6.971632930449058740e+00,-6.320007632563254596e+00,2.610745242720143011e+01
-6.913203253296714479e+00,-6.396571945465081122e+00,2.585588044278295783e+01
-6.868358552773479175e+00,-6.488282371229131762e+00,2.561341708050219523e+01
-6.837211573329206260e+00,-6.594401060266471326e+00,2.538161498663660254e+01
-6.819794811412937641e+00,-6.714203958954862550e+00,2.516196480378955869e+01
-6.816069235593722020e+00,-6.846975511104066214e+00,2.495590510272082341e+01
-6.825931513337660128e+00,-6.992000137793319858e+00,2.476483071918200096e+01
-6.849219601528826473e+00,-7.148550941820637661e+00,2.459009916893498371e+01
-6.885716613041521938e+00,-7.315876067404061267e+00,2.443303483815892818e+01
-6.935152921470317366e+00,-7.493183134515423838e+00,2.429493065795496065e+01
-6.997206508754962861e+00,-7.679622184489494963e+00,2.417704695399547532e+01
-7.071501601048221453e+00,-7.874267530355408162e+00,2.408060720125602217e+01
-7.157605674445910005e+00,-8.076099031157928820e+00,2.400679034726556083e+01
-7.255024950282258800e+00,-8.283983466118893801e+00,2.395671929901901009e+01
-7.363198599164011426e+00,-8.496656252534528164e+00,2.393144558386497778e+01
-7.481491783443734001e+00,-8.712704695947014244e+00,2.393192958036502205e+01
-7.609187869095796586e+00,-8.930553359178762918e+00,2.395901637441555820e+01
-7.745480139253098528e+00,-9.148452629741452569e+00,2.401340715575111062e+01
-7.889463428246538790e+00,-9.364471653338839019e+00,2.409562625687854620e+01
-8.040126104817524322e+00,-9.576496761512782285e+00,2.420598424341476118e+01
-8.196342996792447266e+00,-9.782236815528175811e+00,2.434453766901217620e+01
-8.356869906836189799e+00,-9.979236808069389397e+00,2.451104660374550548e+01
-8.520340385117997073e+00,-1.016490091706888954e+01,2.470493137792701788e+01
-8.685265503691573130e+00,-1.033652616354184062e+01,2.492523030477521573e+01
-8.850037376399114919e+00,-1.049134740918279896e+01,2.517056070532934342e+01
-9.012937243184085290e+00,-1.062659401887112409e+01,2.543908632605629450e+01
-9.172148665627974040e+00,-1.073955769785826675e+01,2.572849367051660252e+01
-9.325776483077909518e+00,-1.082767043634119908e+01,2.603598094266875052e+01
-9.471871721006413836e+00,-1.088859029832336134e+01,2.635826243840700656e+01
-9.608462612683453585e+00,-1.092029199745270240e+01,2.669159136947526179e+01
-9.733591307954867489e+00,-1.092115808300538582e+01,2.703180313993139450e+01
-9.845355622580996169e+00,-1.089006580013715997e+01,2.737438021060338755e+01
-9.941954645704358384e+00,-1.082646412416235826e+01,2.771453832131986417e+01
-1.002173662795163622e+01,-1.073043524362264911e+01,2.804733222454501984e+01
-1.008324719556172688e+01,-1.060273516653930059e+01,2.836777744534387224e+01
-1.012527564245376510e+01,-1.044480897406841891e+01,2.867098295835958766e+01
-1.014689691228803703e+01,-1.025877766883102815e+01,2.895228831234599198e+01
-1.014750690604009442e+01,-1.004739544868286139e+01,2.920739784835800990e+01
-1.012684896005358937e+01,-9.813978375946067700e+00,2.943250437242903317e+01
-1.008502975673683011e+01,-9.562307638670397125e+00,2.962439505651695271e+01
-1.002252348751594901e+01,-9.296512606487951302e+00,2.978053346087566311e+01
-9.940163784492991539e+00,-9.020940476626680748e+00,2.989911327560585264e+01
-9.839123677384309374e+00,-8.740020253950909535e+00,2.997908150616819256e+01
-9.720884563722213656e+00,-8.458129041124619718e+00,3.002013111936016898e+01
-9.587195825195307108e+00,-8.179468090500943589e+00,3.002266536410299125e+01
-9.440027218659713171e+00,-7.907954948988063393e+00,2.998773781450245224e+01
-9.281516537064232963e+00,-7.647136205923507291e+00,2.991697372814273592e+01
-9.113915003808727988e+00,-7.400123933699868317e+00,2.981247850710235525e+01
-8.939533058320126457e+00,-7.169556298282225626e+00,2.967674006745531656e+01
-8.760688673875804966e+00,-6.957581721594758406e+00,2.951253064251989144e+01
-8.579660136546737093e+00,-6.765864101273762365e+00,2.932281318437841833e+01
-8.398644693011963369e+00,-6.595605837069552280e+00,2.911065623088070708e+01
-8.219724040714741164e+00,-6.447584697979309887e+00,2.887915998454637645e+01
-8.044837108124420766e+00,-6.322200422321203384e+00,2.863139507593785638e+01
-7.875760170415703421e+00,-6.219527151226595052e+00,2.837035444585017885e+01
-7.714093984116336955e+00,-6.139368133194116339e+00,2.809891794596298098e+01
-7.561257336700810683e+00,-6.081309713871196898e+00,2.781982860248186640e+01
-7.418486232931027047e+00,-6.044772331646945496e+00,2.753567911185182382e+01
-7.286837756928689736e+00,-6.029056645119385216e+00,2.724890680433779977e+01
-7.167197707681763674e+00,-6.033383925364048217e+00,2.696179549050300395e+01
-7.060291039978131344e+00,-6.056929929387874445e+00,2.667648248835867264e+01
-6.966694212484187076e+00,-6.098852057508794999e+00,2.639496931435565585e+01
-6.886848609613206662e+00,-6.158309932410992893e+00,2.611913477363768976e+01
-6.821074351441866135e+00,-6.234479734793314520e+00,2.585074935186184675e+01
-6.769583870785272239e+00,-6.326562751264937390e+00,2.559149002339766810e+01
